"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","wanngej",17010101002,"15","15",75,75,NA,"wanngej",99.7625266,21.5340205,83,83,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Kawpantoke",17010101003,"15","15",93,93,NA,"Kawpantoke",99.6995578,21.4637157,103,103,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Panyaung",17010101004,"15","15",70,70,NA,"Panyaung",99.6996767,21.4601493,77,77,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wan lai",17010101005,"5","5",50,50,NA,"Wan lai",99.7562864,21.4794647,55,55,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wan aw",17010101006,"17","17",88,88,NA,"Wan aw",99.6958876,21.5230505,97,97,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wankyen",17010101007,"10","10",60,60,NA,"Wankyen",99.7227563,21.523766,66,66,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wanlone",17010101009,"5","5",42,42,NA,"Wanlone",99.8040282,21.4338637,46,46,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wanhsen",17010101010,"32","32",239,239,NA,"Wanhsen",99.7400481,21.5448144,264,264,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Kawnantmyen",17010101011,"12","12",72,72,NA,"Kawnantmyen",99.7840523,21.4208833,79,79,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Wankan",17010101012,"49","49",223,223,NA,"Wankan",99.6790893,21.4490448,246,246,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Pantaung",17010101013,"34","34",167,167,NA,"Pantaung",99.7719405,21.4559357,184,184,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Ta-ping","17010101","286","1519","Nantkar",17010101014,"16","16",82,82,NA,"Nantkar",99.7719405,21.4571717,90,90,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Hyewphar",17010102001,"17","17",96,96,NA,"Hyewphar",99.55443,21.5708722,106,106,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Nantkarywathit",17010102002,"21","21",103,103,NA,"Nantkarywathit",99.5863605,21.5875844,114,114,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Wantapom",17010102003,"30","30",134,134,NA,"Wantapom",99.5721692,21.5283916,148,148,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Hyewlway",17010102004,"16","16",111,111,NA,"Hyewlway",99.5731962,21.5282982,122,122,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Wantan",17010102005,"30","30",106,106,NA,"Wantan",99.5741298,21.5282982,117,117,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Hyewhoke",17010102006,"7","7",50,50,NA,"Hyewhoke",99.5393984,21.5848768,55,55,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Parmain",17010102007,"17","17",84,84,NA,"Parmain",99.5535898,21.5132666,93,93,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Panhu",17010102008,"8","8",57,57,NA,"Panhu",99.5261407,21.5427697,63,63,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wantarpon","17010102","164","824","Pankhar",17010102009,"18","18",83,83,NA,"Pankhar",99.5478187,21.5072158,92,92,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Manawday",17010103001,"9","9",40,40,NA,"Manawday",99.4418834,21.4358001,44,44,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Nantton",17010103002,"12","12",52,52,NA,"Nantton",99.4410357,21.432833,57,57,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Arkyiphay",17010103003,"29","29",124,124,NA,"Arkyiphay",99.4527343,21.4081642,137,137,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Dayle",17010103004,"15","15",80,80,NA,"Dayle",99.3910197,21.4026539,88,88,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Panmu",17010103005,"14","14",59,59,NA,"Panmu",99.5384833,21.4123694,65,65,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Parlin",17010103006,"10","10",66,66,NA,"Parlin",99.4731534,21.4220581,73,73,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Nan-aw",17010103007,"10","10",65,65,NA,"Nan-aw",99.3521372,21.4068935,72,72,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Nan-ak",17010103008,"15","15",65,65,NA,"Nan-ak",99.3827666,21.4279137,72,72,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Ar-khal-day",17010103009,"8","8",68,68,NA,"Ar-khal-day",99.3501853,21.3992361,75,75,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Wankan",17010103010,"25","25",171,171,NA,"Wankan",99.3898234,21.3848223,189,189,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Or-khal-day",17010103011,"16","16",74,74,NA,"Or-khal-day",99.477958,21.4381235,82,82,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Na-o",17010103012,"10","10",44,44,NA,"Na-o",99.4241712,21.4708174,49,49,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pharpauk2",17010103013,"11","11",44,44,NA,"Pharpauk2",99.3879227,21.3509325,49,49,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pu-meng up",17010103014,"10","10",68,68,NA,"Pu-meng up",99.5065468,21.3521274,75,75,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pun-chal",17010103015,"8","8",52,52,NA,"Pun-chal",99.3943571,21.3664958,57,57,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pan-meng",17010103016,"42","42",200,200,NA,"Pan-meng",99.5056204,21.3533968,221,221,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Lwal-sa-lwal",17010103017,"20","20",110,110,NA,"Lwal-sa-lwal",99.4771023,21.335762,121,121,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Won-bo",17010103018,"28","28",114,114,NA,"Won-bo",99.4615837,21.4281685,126,126,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pharpauk1",17010103019,"11","11",63,63,NA,"Pharpauk1",99.3945714,21.3674039,70,70,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Kyun-kha",17010103020,"14","14",81,81,NA,"Kyun-kha",99.3915483,21.3612569,89,89,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Pankyu",17010103021,"20","20",77,77,NA,"Pankyu",99.3477132,21.3763725,85,85,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Panmat","17010103","379","1823","Kanakyal",17010103022,"","",NA,0,NA,"Kanakyal",99.3650496,21.3594479,0,0,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wonkyan",17010104001,"39","39",211,211,NA,"Wonkyan",99.5620495,21.3576541,233,233,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wankyun",17010104002,"15","15",156,156,NA,"Wankyun",99.5659967,21.3617246,172,172,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wan-saung",17010104003,"54","54",144,144,NA,"Wan-saung",99.5754945,21.384174,159,159,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wan-hsai",17010104004,"16","16",247,247,NA,"Wan-hsai",99.5836355,21.3900948,273,273,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wan-lone",17010104005,"13","13",124,124,NA,"Wan-lone",99.5948603,21.3971257,137,137,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wan-nam",17010104006,"53","53",165,165,NA,"Wan-nam",99.5656266,21.3963856,182,182,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wan-phak",17010104007,"33","33",254,254,NA,"Wan-phak",99.5906739,21.3307789,280,280,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Wanhai",17010104008,"25","25",174,174,NA,"Wanhai",99.5700755,21.3624756,192,192,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Te'-sai",17010104009,"33","33",178,178,NA,"Te'-sai",99.575669,21.3565269,196,196,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Hai-moss",17010104010,"42","42",213,213,NA,"Hai-moss",99.5555145,21.3345079,235,235,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Hywe-phone(up",17010104011,"18","18",170,170,NA,"Hywe-phone(up",99.5574678,21.3396575,188,188,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Hywe-hone(low)",17010104012,"37","37",92,92,NA,"Hywe-hone(low)",99.5578229,21.345695,102,102,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Hothein",17010104013,"21","21",133,133,NA,"Hothein",99.5604865,21.217754,147,147,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Kaungkan",17010104014,"12","12",93,93,NA,"Kaungkan",99.5714072,21.3349519,103,103,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Kaung-khan",17010104015,"21","21",156,156,NA,"Kaung-khan",99.5714072,21.329092,172,172,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Kaung-mike",17010104016,"14","14",81,81,NA,"Kaung-mike",99.5732718,21.3693122,89,89,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Konekaw",17010104017,"13","13",70,70,NA,"Konekaw",99.5749587,21.3699337,77,77,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Konekyaing",17010104018,"8","8",66,66,NA,"Konekyaing",99.5754026,21.3698449,73,73,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Konema",17010104019,"23","23",81,81,NA,"Konema",99.5606641,21.359812,89,89,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Ka-tike",17010104020,"107","107",498,498,NA,"Ka-tike",99.5492722,21.3592279,550,550,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Katwoon",17010104021,"52","52",352,352,NA,"Katwoon",99.5788653,21.3907097,388,388,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Konehon",17010104022,"34","34",159,159,NA,"Konehon",99.5578229,21.3906209,175,175,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Soon-hike",17010104023,"21","21",135,135,NA,"Soon-hike",99.5759353,21.3188816,149,149,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Tin-htet",17010104024,"52","52",275,275,NA,"Tin-htet",99.5762905,21.4095324,303,303,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Ton-kwal",17010104025,"77","77",328,328,NA,"Ton-kwal",99.5521406,21.3638962,362,362,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naung-sone",17010104026,"32","32",186,186,NA,"Naung-sone",99.5655069,21.3695112,205,205,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naungsar",17010104027,"16","16",100,100,NA,"Naungsar",99.55894,21.3924576,110,110,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naungson(thin)",17010104028,"14","14",112,112,NA,"Naungson(thin)",99.5917745,21.3339594,124,124,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naungtaung",17010104029,"33","33",151,151,NA,"Naungtaung",99.5744137,21.3405263,167,167,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naungshan",17010104030,"109","109",617,617,NA,"Naungshan",99.5659598,21.3714738,681,681,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Nawyarsai",17010104031,"26","26",123,123,NA,"Nawyarsai",99.5761498,21.3916273,136,136,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naunghoung",17010104032,"18","18",92,92,NA,"Naunghoung",99.5735834,21.3852869,102,102,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Naungin",17010104033,"23","23",132,132,NA,"Naungin",99.5775839,21.392835,146,146,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Nantpon(akha)",17010104034,"7","7",63,63,NA,"Nantpon(akha)",99.5797729,21.3787955,70,70,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Nantpon(wa)",17010104035,"17","17",109,109,NA,"Nantpon(wa)",99.5770556,21.3822676,120,120,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Nantpon(thit)",17010104036,"25","25",126,126,NA,"Nantpon(thit)",99.577433,21.3831734,139,139,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Hinbo",17010104037,"13","13",95,95,NA,"Hinbo",99.5789426,21.3486028,105,105,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Pakha",17010104038,"20","20",114,114,NA,"Pakha",99.5800748,21.3857398,126,126,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Kattyeik","17010104","1233","6699","Matkyan",17010104039,"37","37",173,173,NA,"Matkyan",99.5834715,21.3822676,191,191,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
"Shan (East)","17","kyaington","1701","kyaington","170101","Wansaung","17010105","487","3352","Wan hsong",17010105001,"27","27",192,192,NA,"Wan hsong",99.6273885,21.383656,212,212,0.0114,0.0066,5.2,5.44,1.14,20,"DRD","Shan State (East)"
